reservation_id,user_id,user_type,member_status,age_group,neighborhood,hub_id,hub_name,hub_type,item_id,item_category,item_name,reservation_date,pickup_scheduled_datetime,pickup_status,pickup_actual_datetime,borrow_days,return_due_datetime,return_status,return_actual_datetime,late_hours,parts_expected,parts_returned,missing_parts_flag,damage_flag,damage_severity,cleaning_required_flag,cleaning_done_flag,staff_checkout_minutes,staff_checkin_minutes,hub_queue_length,demand_level,event_period,inventory_available_at_reserve,notifications_enabled_flag,reminders_sent_count,report_issue_in_app_flag,support_ticket_flag,ticket_type,data_entry_method,staff_notes_length,penalty_amount_usd,cancellation_flag,cancellation_reason
R24WPFD,U90494,Resident,Standard,35-44,Riverside,HUB09,Lakeside Hub,Staffed+Volunteers,IFHJ05M,Sewing/Craft,Iron + Board,2025-11-11,2025-11-11 12:45:00,Picked up,2025-11-11 12:28:00,3.0,2025-11-14 12:45:00,Not returned,,,3.0,,0.0,0.0,,,,6.0,,4,Low,Regular,1,1,1,0,0,,Handwritten notes,20,0.0,0,
R05TQM3,U87413,Resident,New User,25-34,East Market,HUB01,Downtown Hub,Staffed,IG98GEY,Sports,Yoga Kit,2025-09-11,2025-09-12 10:00:00,Cancelled,,,,,,,,,,,,,,,,2,Medium,Regular,1,0,0,0,0,,Mixed,18,0.0,1,Other
RLJ29JB,U70265,Resident,Standard,55+,Harbor,HUB07,East Market Hub,Staffed,I8JXKQ0,Camping,Camping Lantern Kit,2025-09-27,2025-09-27 17:45:00,Picked up,2025-09-27 17:44:00,10.0,2025-10-07 17:45:00,On time,2025-10-07 17:45:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,8.0,4.0,5,Medium,Weekend,1,0,0,0,0,,Mixed,42,0.0,0,
RFG79KT,U21709,Resident,Standard,55+,University,HUB05,South Park Hub,Staffed,I10R709,Tools,Cordless Drill Kit,2025-09-07,2025-09-08 14:15:00,Picked up,2025-09-08 14:18:00,14.0,2025-09-22 14:15:00,On time,2025-09-22 14:15:00,0.0,6.0,4.0,1.0,0.0,,0.0,1.0,11.0,13.0,8,High,Weekend,1,1,1,0,0,,Handwritten notes,0,0.0,0,
R1IKX0R,U92209,Resident,Standard,35-44,Hilltop,HUB01,Downtown Hub,Staffed,IB5TNGC,Kitchen/Appliances,Slow Cooker,2025-08-09,2025-08-09 10:00:00,Picked up,2025-08-09 09:35:00,7.0,2025-08-16 10:00:00,On time,2025-08-16 10:00:00,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,7.0,14.0,12,Medium,Weekend,1,0,1,0,0,,Electronic log,35,0.0,0,
RXC4VNI,U62060,Resident,Standard,25-34,Hilltop,HUB09,Lakeside Hub,Staffed+Volunteers,IBLWBV2,Sports,Kayak Set,2025-10-27,2025-10-27 09:00:00,Picked up,2025-10-27 08:43:00,10.0,2025-11-06 09:00:00,On time,2025-11-06 09:00:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,10.0,11.0,4,Low,Regular,0,0,0,0,0,,Mixed,37,0.0,0,
RSFWI45,U98314,Resident,Standard,25-34,University,HUB05,South Park Hub,Staffed,IA4520S,Sports,Yoga Kit,2025-10-24,2025-10-24 11:30:00,No-show,,,,,,,,,,,,,,,,2,Medium,Regular,1,0,0,0,0,,Mixed,20,0.0,0,
RRK64MG,U74673,Resident,Standard,35-44,Harbor,HUB12,Harbor Hub,Volunteer-heavy,IJ78JP3,Kitchen/Appliances,Slow Cooker,2025-09-30,2025-09-30 15:45:00,Picked up,2025-09-30 15:51:00,14.0,2025-10-14 15:45:00,On time,2025-10-14 15:45:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,8.0,8.0,4,Medium,Regular,1,1,1,0,0,,Electronic log,20,0.0,0,
RYRWQ2D,U43096,Resident,Standard,18-24,University,HUB10,Old Town Hub,Staffed+Volunteers,IXX60LX,AV/Projectors,Microphone Set,2025-08-27,2025-08-28 09:45:00,Picked up,2025-08-28 09:11:00,10.0,2025-09-07 09:45:00,On time,2025-09-07 09:45:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,8.0,11.0,1,Low,Regular,1,0,1,0,0,,Mixed,14,0.0,0,
RQSX502,U81449,Resident,Standard,55+,Northside,HUB10,Old Town Hub,Staffed+Volunteers,IUPVSF5,Camping,Camping Lantern Kit,2025-11-20,2025-11-21 10:00:00,Picked up,2025-11-21 10:33:00,7.0,2025-11-28 10:00:00,Late,2025-11-28 16:00:00,6.0,8.0,8.0,0.0,0.0,,1.0,1.0,8.0,15.0,5,Medium,Regular,1,1,0,0,0,,Electronic log,16,0.5,0,
RL9RZ4D,U98964,Resident,Standard,18-24,Harbor,HUB10,Old Town Hub,Staffed+Volunteers,I4YJI35,AV/Projectors,Projector + Screen,2025-08-07,2025-08-07 14:00:00,No-show,,,,,,,,,,,,,,,,1,High,Regular,1,0,1,0,0,,Electronic log,26,0.0,0,
RZGEHUI,U94073,Resident,Standard,18-24,Old Town,HUB07,East Market Hub,Staffed,IQSI2FE,AV/Projectors,Camera Tripod,2025-08-14,2025-08-14 17:00:00,Picked up,2025-08-14 17:03:00,7.0,2025-08-21 17:00:00,On time,2025-08-21 17:00:00,0.0,6.0,6.0,0.0,0.0,,1.0,0.0,8.0,4.0,1,Medium,Regular,1,1,1,0,0,,Electronic log,20,0.0,0,
RRO37U9,U58382,Resident,Standard,35-44,Greenway,HUB02,Northside Hub,Volunteer-heavy,ISSBU7G,Sewing/Craft,Knitting Kit,2025-11-06,2025-11-08 16:45:00,Picked up,2025-11-08 16:11:00,3.0,2025-11-11 16:45:00,On time,2025-11-11 16:45:00,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,10.0,7.0,3,Low,Regular,1,1,1,0,0,,Electronic log,41,0.0,0,
RAI6AYN,U73228,Resident,New User,18-24,Northside,HUB10,Old Town Hub,Staffed+Volunteers,IPE6SWY,Tools,Cordless Drill Kit,2025-11-26,2025-11-27 14:30:00,Picked up,2025-11-27 14:28:00,3.0,2025-11-30 14:30:00,On time,2025-11-30 14:30:00,0.0,8.0,8.0,0.0,0.0,,0.0,1.0,12.0,16.0,15,High,Holiday/Peak,1,0,0,0,0,,Electronic log,17,0.0,0,
RZET3GN,U72320,Volunteer,Standard,35-44,Lakeside,HUB02,Northside Hub,Volunteer-heavy,IDC06KL,Sewing/Craft,Iron + Board,2025-10-08,2025-10-09 12:00:00,Picked up,2025-10-09 12:07:00,7.0,2025-10-16 12:00:00,On time,2025-10-16 12:00:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,11.0,9.0,3,Medium,Regular,1,1,2,1,0,,Electronic log,27,0.0,0,
RV12J21,U40007,Resident,Standard,35-44,University,HUB08,Hilltop Hub,Volunteer-heavy,ITELO9L,Sewing/Craft,Sewing Machine,2025-09-22,2025-09-22 13:45:00,Picked up,2025-09-22 14:00:00,10.0,2025-10-02 13:45:00,On time,2025-10-02 13:45:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,6.0,12.0,2,Medium,Regular,1,0,0,0,0,,Handwritten notes,30,0.0,0,
RA09Q16,U68854,Resident,Frequent Borrower,45-54,Greenway,HUB02,Northside Hub,Volunteer-heavy,IA3KL0N,Tools,Cordless Drill Kit,2025-10-09,2025-10-10 11:00:00,Picked up,2025-10-10 11:18:00,10.0,2025-10-20 11:00:00,On time,2025-10-20 11:00:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,10.0,11.0,5,Medium,Regular,0,1,1,0,0,,Mixed,38,0.0,0,
R6BP6OJ,U46019,Resident,Standard,35-44,Northside,HUB03,Riverside Hub,Staffed+Volunteers,IC6ON5Z,Sports,Kayak Set,2025-10-25,2025-10-26 16:15:00,Picked up,2025-10-26 15:42:00,5.0,2025-10-31 16:15:00,On time,2025-10-31 16:15:00,0.0,4.0,4.0,0.0,0.0,,0.0,1.0,9.0,12.0,6,Medium,Weekend,1,1,1,0,0,,Handwritten notes,20,0.0,0,
RAQLO36,U14412,Resident,Frequent Borrower,25-34,Harbor,HUB01,Downtown Hub,Staffed,IJWBWNU,Camping,Camping Stove,2025-08-10,2025-08-10 09:30:00,Picked up,2025-08-10 09:06:00,10.0,2025-08-20 09:30:00,On time,2025-08-20 09:30:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,4.0,11.0,4,Low,Weekend,1,1,2,1,0,,Mixed,27,0.0,0,
RTKFTUW,U50923,Resident,Frequent Borrower,25-34,University,HUB03,Riverside Hub,Staffed+Volunteers,IFV2TTU,Kitchen/Appliances,Slow Cooker,2025-11-28,2025-11-29 17:15:00,Picked up,2025-11-29 17:09:00,7.0,2025-12-06 17:15:00,On time,2025-12-06 17:15:00,0.0,3.0,3.0,0.0,1.0,Minor,1.0,1.0,16.0,13.0,13,High,Holiday/Peak,1,0,0,1,0,,Handwritten notes,4,0.0,0,
RETYX2C,U49401,Nonprofit Partner,Standard,35-44,Lakeside,HUB02,Northside Hub,Volunteer-heavy,IB2PN4U,Sewing/Craft,Knitting Kit,2025-09-15,2025-09-16 17:00:00,Picked up,2025-09-16 17:44:00,5.0,2025-09-21 17:00:00,On time,2025-09-21 17:00:00,0.0,3.0,3.0,0.0,0.0,,0.0,1.0,10.0,15.0,11,Medium,Regular,1,1,1,1,0,,Electronic log,4,0.0,0,
RIADPZ9,U52114,Resident,Frequent Borrower,45-54,East Market,HUB12,Harbor Hub,Volunteer-heavy,IQ8SU5N,Tools,Ladder (6ft),2025-09-28,2025-09-29 11:00:00,Picked up,2025-09-29 11:14:00,7.0,2025-10-06 11:00:00,Late,2025-10-06 23:00:00,12.0,8.0,8.0,0.0,0.0,,0.0,1.0,5.0,8.0,3,High,Weekend,1,1,1,0,0,,Electronic log,28,1.0,0,
R419U77,U81617,Resident,Frequent Borrower,45-54,South Park,HUB09,Lakeside Hub,Staffed+Volunteers,I2NS8ER,Tools,Ladder (6ft),2025-09-05,2025-09-05 16:30:00,Picked up,2025-09-05 16:16:00,10.0,2025-09-15 16:30:00,On time,2025-09-15 16:30:00,0.0,6.0,6.0,0.0,0.0,,0.0,1.0,8.0,10.0,4,Medium,Regular,1,1,1,0,0,,Handwritten notes,11,0.0,0,
RYEKV2D,U86932,Resident,Standard,55+,South Park,HUB03,Riverside Hub,Staffed+Volunteers,IY4TKVV,Sewing/Craft,Sewing Machine,2025-10-22,2025-10-22 11:00:00,Picked up,2025-10-22 11:44:00,3.0,2025-10-25 11:00:00,On time,2025-10-25 11:00:00,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,7.0,8.0,4,Medium,Regular,1,1,1,0,0,,Electronic log,36,0.0,0,
RGF7MVQ,U17788,Resident,Standard,35-44,Riverside,HUB09,Lakeside Hub,Staffed+Volunteers,I356J0J,Kitchen/Appliances,Blender,2025-10-30,2025-10-30 12:30:00,Picked up,2025-10-30 13:13:00,5.0,2025-11-04 12:30:00,Late,2025-11-05 12:30:00,24.0,3.0,3.0,0.0,0.0,,0.0,1.0,7.0,6.0,1,Medium,Regular,1,1,1,0,0,,Electronic log,27,2.0,0,
RMKR4L2,U70717,Resident,New User,45-54,Riverside,HUB06,West End Hub,Staffed,IE4F4N3,Tools,Ladder (6ft),2025-09-15,2025-09-17 10:30:00,Picked up,2025-09-17 10:07:00,7.0,2025-09-24 10:30:00,On time,2025-09-24 10:30:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,10.0,8.0,2,Medium,Regular,1,0,0,0,0,,Mixed,28,0.0,0,
R7BWHZM,U42868,Resident,Standard,25-34,Harbor,HUB02,Northside Hub,Volunteer-heavy,IJBG3K5,AV/Projectors,Projector + Screen,2025-11-01,2025-11-01 14:00:00,Picked up,2025-11-01 13:56:00,3.0,2025-11-04 14:00:00,On time,2025-11-04 14:00:00,0.0,3.0,2.0,1.0,0.0,,1.0,1.0,7.0,13.0,5,Medium,Weekend,1,1,0,0,0,,Electronic log,33,0.0,0,
R7V55KC,U39285,Resident,Standard,25-34,Riverside,HUB11,Greenway Hub,Staffed,IRX6SFJ,AV/Projectors,Portable Speaker,2025-08-19,2025-08-19 12:15:00,Picked up,2025-08-19 12:50:00,7.0,2025-08-26 12:15:00,On time,2025-08-26 12:15:00,0.0,7.0,7.0,0.0,0.0,,0.0,1.0,6.0,9.0,2,High,Regular,1,1,1,0,0,,Mixed,31,0.0,0,
REPO772,U44588,Resident,Standard,45-54,Hilltop,HUB04,University Hub,Staffed+Volunteers,INRCMUZ,Camping,4-Person Tent,2025-11-29,2025-12-01 16:30:00,Picked up,2025-12-01 17:04:00,5.0,2025-12-06 16:30:00,On time,2025-12-06 16:30:00,0.0,3.0,0.0,1.0,0.0,,0.0,1.0,8.0,11.0,6,Medium,Weekend,1,1,2,0,0,,Electronic log,16,0.0,0,
RU9V45D,U50980,Resident,Standard,18-24,Downtown,HUB02,Northside Hub,Volunteer-heavy,I3DGC50,Tools,Cordless Drill Kit,2025-08-22,2025-08-22 09:30:00,Cancelled,,,,,,,,,,,,,,,,5,Medium,Regular,1,0,0,0,0,,Handwritten notes,7,0.0,1,Schedule conflict
R3EBQ3V,U53207,Resident,Standard,25-34,University,HUB02,Northside Hub,Volunteer-heavy,IYAR63X,Kitchen/Appliances,Stand Mixer,2025-10-02,2025-10-03 15:00:00,Picked up,2025-10-03 14:25:00,5.0,2025-10-08 15:00:00,On time,2025-10-08 15:00:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,10.0,13.0,8,Low,Regular,0,1,1,0,0,,Electronic log,23,0.0,0,
RULK3FU,U72509,Resident,Standard,55+,Lakeside,HUB01,Downtown Hub,Staffed,IQVU5OE,AV/Projectors,Microphone Set,2025-08-15,2025-08-15 15:15:00,No-show,,,,,,,,,,,,,,,,4,Medium,Regular,1,1,2,0,0,,Electronic log,31,0.0,0,
R1O082S,U80775,Resident,Standard,35-44,South Park,HUB06,West End Hub,Staffed,IFR23C6,Sports,Tennis Racket Set,2025-11-05,2025-11-05 12:45:00,No-show,,,,,,,,,,,,,,,,2,Medium,Regular,1,1,0,0,0,,Electronic log,25,0.0,0,
RJBMUVH,U24013,Resident,Frequent Borrower,35-44,Harbor,HUB05,South Park Hub,Staffed,IGQK820,Tools,Cordless Drill Kit,2025-08-22,2025-08-22 09:30:00,Picked up,2025-08-22 10:27:00,7.0,2025-08-29 09:30:00,On time,2025-08-29 09:30:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,10.0,11.0,4,Low,Regular,1,1,3,0,0,,Handwritten notes,19,0.0,0,
R13M7PC,U45540,Resident,Standard,35-44,Hilltop,HUB02,Northside Hub,Volunteer-heavy,I59P0QV,Sports,Yoga Kit,2025-09-01,2025-09-02 16:30:00,Picked up,2025-09-02 16:13:00,7.0,2025-09-09 16:30:00,On time,2025-09-09 16:30:00,0.0,4.0,4.0,0.0,0.0,,0.0,1.0,9.0,10.0,4,Medium,Regular,1,1,3,0,0,,Electronic log,20,0.0,0,
R67ST8L,U78975,Resident,Standard,18-24,University,HUB04,University Hub,Staffed+Volunteers,II72W4O,Sewing/Craft,Craft Cutting Machine,2025-09-25,2025-09-27 11:15:00,Picked up,2025-09-27 11:09:00,3.0,2025-09-30 11:15:00,On time,2025-09-30 11:15:00,0.0,5.0,5.0,0.0,0.0,,0.0,1.0,5.0,10.0,2,Medium,Regular,1,1,1,1,0,,Mixed,26,0.0,0,
RLB37ZO,U21763,Resident,Standard,18-24,Riverside,HUB01,Downtown Hub,Staffed,IQMC8FU,AV/Projectors,Projector + Screen,2025-09-03,2025-09-03 15:00:00,Picked up,2025-09-03 15:30:00,10.0,2025-09-13 15:00:00,Late,2025-09-13 17:00:00,2.0,6.0,6.0,0.0,0.0,,0.0,1.0,2.0,8.0,1,Low,Regular,1,1,2,0,0,,Handwritten notes,0,0.17,0,
RB76LBW,U16594,Resident,Standard,55+,Harbor,HUB10,Old Town Hub,Staffed+Volunteers,ILA9DI8,Tools,Ladder (6ft),2025-10-23,2025-10-23 17:30:00,Picked up,2025-10-23 17:27:00,7.0,2025-10-30 17:30:00,On time,2025-10-30 17:30:00,0.0,3.0,2.0,1.0,1.0,Moderate,0.0,1.0,8.0,13.0,4,Medium,Regular,1,1,1,0,1,Missing parts,Handwritten notes,8,0.0,0,
R7D9ALK,U51304,Resident,Frequent Borrower,35-44,Northside,HUB02,Northside Hub,Volunteer-heavy,I7YBZGA,Kitchen/Appliances,Electric Griddle,2025-09-04,2025-09-06 13:00:00,Picked up,2025-09-06 12:45:00,7.0,2025-09-13 13:00:00,On time,2025-09-13 13:00:00,0.0,3.0,3.0,0.0,0.0,,1.0,0.0,9.0,4.0,0,Low,Regular,1,0,0,0,0,,Mixed,24,0.0,0,
R7L7J7Y,U51684,Resident,Standard,55+,Harbor,HUB07,East Market Hub,Staffed,I96YG62,AV/Projectors,Microphone Set,2025-08-14,2025-08-14 14:30:00,Picked up,2025-08-14 15:51:00,5.0,2025-08-19 14:30:00,On time,2025-08-19 14:30:00,0.0,8.0,5.0,1.0,0.0,,1.0,1.0,9.0,11.0,4,Medium,Regular,1,0,0,1,0,,Electronic log,29,0.0,0,
RA41ZBL,U13687,Resident,Standard,35-44,Old Town,HUB11,Greenway Hub,Staffed,IM576M2,Sports,Kayak Set,2025-09-05,2025-09-05 15:45:00,Picked up,2025-09-05 14:57:00,7.0,2025-09-12 15:45:00,Late,2025-09-12 21:45:00,6.0,6.0,6.0,0.0,0.0,,1.0,0.0,7.0,6.0,2,Medium,Regular,1,0,1,0,0,,Electronic log,17,0.5,0,
RJWWBK8,U68087,Resident,Frequent Borrower,25-34,Greenway,HUB05,South Park Hub,Staffed,IR1Z4QT,Sewing/Craft,Knitting Kit,2025-10-25,2025-10-25 15:45:00,Picked up,2025-10-25 15:59:00,10.0,2025-11-04 15:45:00,On time,2025-11-04 15:45:00,0.0,3.0,3.0,0.0,0.0,,1.0,0.0,8.0,4.0,5,Medium,Weekend,1,1,0,0,0,,Handwritten notes,0,0.0,0,
RYX6X3B,U46080,Resident,Standard,18-24,West End,HUB11,Greenway Hub,Staffed,I9KYHKZ,Sewing/Craft,Knitting Kit,2025-12-02,2025-12-02 11:15:00,Picked up,2025-12-02 11:31:00,14.0,2025-12-16 11:15:00,On time,2025-12-16 11:15:00,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,9.0,3.0,1,Medium,Regular,1,1,1,0,0,,Handwritten notes,19,0.0,0,
REJEBHB,U51478,Resident,Standard,55+,University,HUB11,Greenway Hub,Staffed,IW9KCKW,Sewing/Craft,Knitting Kit,2025-10-26,2025-10-27 15:45:00,Picked up,2025-10-27 15:14:00,5.0,2025-11-01 15:45:00,On time,2025-11-01 15:45:00,0.0,2.0,1.0,1.0,0.0,,1.0,1.0,5.0,15.0,5,High,Weekend,1,1,0,0,0,,Electronic log,8,0.0,0,
R5WGTM1,U72116,Resident,Frequent Borrower,25-34,Northside,HUB05,South Park Hub,Staffed,I6YMBNB,Camping,Camping Stove,2025-08-20,2025-08-21 14:30:00,Picked up,2025-08-21 15:03:00,7.0,2025-08-28 14:30:00,On time,2025-08-28 14:30:00,0.0,6.0,6.0,0.0,0.0,,1.0,0.0,10.0,12.0,6,Low,Regular,1,1,0,0,0,,Mixed,30,0.0,0,
R7AAU76,U89821,Resident,Standard,25-34,East Market,HUB05,South Park Hub,Staffed,ITCNPJ2,Kitchen/Appliances,Electric Griddle,2025-08-22,2025-08-23 16:30:00,Picked up,2025-08-23 16:14:00,7.0,2025-08-30 16:30:00,On time,2025-08-30 16:30:00,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,7.0,10.0,2,High,Regular,1,0,0,0,0,,Handwritten notes,11,0.0,0,
RJYZ8XU,U69868,Resident,Standard,18-24,University,HUB09,Lakeside Hub,Staffed+Volunteers,IKU8NIA,Kitchen/Appliances,Electric Griddle,2025-10-19,2025-10-20 17:45:00,Picked up,2025-10-20 18:40:00,7.0,2025-10-27 17:45:00,On time,2025-10-27 17:45:00,0.0,3.0,3.0,0.0,0.0,,1.0,1.0,7.0,4.0,3,High,Weekend,0,1,2,0,0,,Electronic log,29,0.0,0,
R14MAFM,U56116,Resident,Standard,18-24,Hilltop,HUB08,Hilltop Hub,Volunteer-heavy,IAR9LEO,Kitchen/Appliances,Slow Cooker,2025-09-28,2025-09-29 16:30:00,Picked up,2025-09-29 16:32:00,5.0,2025-10-04 16:30:00,On time,2025-10-04 16:30:00,0.0,2.0,2.0,0.0,0.0,,1.0,1.0,8.0,13.0,5,Medium,Weekend,0,1,3,0,0,,Electronic log,6,0.0,0,
RTGCG8Z,U35484,Volunteer,Frequent Borrower,35-44,South Park,HUB10,Old Town Hub,Staffed+Volunteers,IF2L4C0,Tools,Toolbox Set,2025-11-23,2025-11-23 16:00:00,Picked up,2025-11-23 17:38:00,14.0,2025-12-07 16:00:00,On time,2025-12-07 16:00:00,0.0,7.0,7.0,0.0,0.0,,1.0,1.0,13.0,10.0,15,High,Holiday/Peak,1,1,3,0,0,,Handwritten notes,19,0.0,0,
RX64BIW,U43139,Resident,Standard,45-54,Downtown,HUB09,Lakeside Hub,Staffed+Volunteers,I8UOJA5,AV/Projectors,Projector + Screen,2025-12-17,2025-12-17 09:00:00,Picked up,2025-12-17 09:43:00,3.0,2025-12-20 09:00:00,Late,2025-12-20 11:00:00,2.0,5.0,5.0,0.0,0.0,,1.0,1.0,9.0,10.0,1,Low,Regular,1,0,0,0,0,,Electronic log,17,0.17,0,
ROHE7KY,U68452,Resident,Standard,35-44,Northside,HUB06,West End Hub,Staffed,I87Q19U,Tools,Toolbox Set,2025-08-19,2025-08-19 12:00:00,Picked up,2025-08-19 12:28:00,5.0,2025-08-24 12:00:00,On time,2025-08-24 12:00:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,11.0,14.0,5,High,Regular,0,0,0,0,0,,Mixed,27,0.0,0,
R44DVVP,U14674,Resident,Standard,35-44,Lakeside,HUB04,University Hub,Staffed+Volunteers,IGB8IY5,Kitchen/Appliances,Blender,2025-10-07,2025-10-07 09:15:00,Picked up,2025-10-07 08:44:00,7.0,2025-10-14 09:15:00,On time,2025-10-14 09:15:00,0.0,2.0,2.0,0.0,0.0,,1.0,0.0,7.0,14.0,7,Medium,Regular,1,1,1,0,0,,Electronic log,16,0.0,0,
RQMGJ96,U13106,Resident,Standard,18-24,Downtown,HUB09,Lakeside Hub,Staffed+Volunteers,IZE6E24,Sewing/Craft,Serger,2025-11-16,2025-11-18 10:15:00,Picked up,2025-11-18 10:55:00,7.0,2025-11-25 10:15:00,Late,2025-11-25 16:15:00,6.0,4.0,4.0,0.0,0.0,,1.0,1.0,6.0,10.0,3,Medium,Weekend,1,1,3,0,0,,Electronic log,26,0.5,0,
RAGZGXV,U73854,Resident,Standard,18-24,University,HUB09,Lakeside Hub,Staffed+Volunteers,IXC6SEU,Sewing/Craft,Knitting Kit,2025-11-12,2025-11-13 16:45:00,No-show,,,,,,,,,,,,,,,,3,Medium,Regular,1,1,2,0,0,,Electronic log,34,0.0,0,
RYUP1SH,U50554,Resident,Frequent Borrower,55+,Hilltop,HUB01,Downtown Hub,Staffed,INTCVL0,Sewing/Craft,Sewing Machine,2025-11-02,2025-11-02 14:45:00,Picked up,2025-11-02 15:17:00,7.0,2025-11-09 14:45:00,On time,2025-11-09 14:45:00,0.0,5.0,5.0,0.0,0.0,,1.0,1.0,8.0,15.0,9,Medium,Weekend,1,1,0,0,0,,Handwritten notes,7,0.0,0,
RZDUBB9,U39443,Resident,Standard,35-44,Harbor,HUB12,Harbor Hub,Volunteer-heavy,IMIT3VH,Kitchen/Appliances,Air Fryer,2025-11-21,2025-11-22 17:45:00,Cancelled,,,,,,,,,,,,,,,,2,Medium,Regular,1,1,0,0,0,,Mixed,28,0.0,1,Item not available
R7SU62J,U46295,Resident,Standard,18-24,Lakeside,HUB10,Old Town Hub,Staffed+Volunteers,I8LBDSG,Kitchen/Appliances,Electric Griddle,2025-09-30,2025-10-01 13:00:00,Picked up,2025-10-01 12:20:00,3.0,2025-10-04 13:00:00,On time,2025-10-04 13:00:00,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,3.0,9.0,2,High,Regular,1,1,1,0,0,,Electronic log,49,0.0,0,
RBTWTW4,U18460,Resident,Frequent Borrower,25-34,Hilltop,HUB11,Greenway Hub,Staffed,IIXFJJR,Camping,4-Person Tent,2025-08-23,2025-08-23 16:30:00,Picked up,2025-08-23 16:30:00,3.0,2025-08-26 16:30:00,On time,2025-08-26 16:30:00,0.0,6.0,6.0,0.0,0.0,,1.0,0.0,9.0,12.0,6,High,Weekend,1,1,1,0,0,,Electronic log,19,0.0,0,
R0740C9,U58644,Resident,Standard,18-24,South Park,HUB08,Hilltop Hub,Volunteer-heavy,I8UZZY0,Sewing/Craft,Serger,2025-11-17,2025-11-17 14:15:00,Picked up,2025-11-17 14:31:00,3.0,2025-11-20 14:15:00,Late,2025-11-20 20:15:00,6.0,5.0,5.0,0.0,0.0,,0.0,1.0,5.0,4.0,1,High,Regular,1,1,0,0,0,,Handwritten notes,24,0.5,0,
RBHB7ZH,U95392,Resident,Standard,55+,Harbor,HUB05,South Park Hub,Staffed,IEZR4E5,Tools,Circular Saw,2025-12-17,2025-12-17 17:15:00,Picked up,2025-12-17 17:46:00,3.0,2025-12-20 17:15:00,On time,2025-12-20 17:15:00,0.0,8.0,8.0,0.0,0.0,,1.0,1.0,5.0,7.0,1,Medium,Regular,1,1,0,1,0,,Handwritten notes,14,0.0,0,
RB1EDMB,U54545,Resident,Standard,35-44,University,HUB05,South Park Hub,Staffed,IJHY3M2,Sports,Mountain Bike,2025-09-03,2025-09-04 15:15:00,Picked up,2025-09-04 15:15:00,10.0,2025-09-14 15:15:00,On time,2025-09-14 15:15:00,0.0,5.0,5.0,0.0,1.0,Minor,0.0,1.0,10.0,14.0,2,Medium,Regular,1,1,1,0,1,Missing parts,Handwritten notes,3,0.0,0,
RQOVVI1,U32423,Volunteer,Standard,35-44,University,HUB12,Harbor Hub,Volunteer-heavy,IYX9DY3,Kitchen/Appliances,Slow Cooker,2025-11-21,2025-11-21 15:45:00,Picked up,2025-11-21 15:52:00,5.0,2025-11-26 15:45:00,On time,2025-11-26 15:45:00,0.0,1.0,1.0,0.0,0.0,,0.0,1.0,8.0,10.0,6,Low,Regular,1,0,0,0,0,,Handwritten notes,11,0.0,0,
RK5B8U8,U88846,Resident,Standard,35-44,Harbor,HUB07,East Market Hub,Staffed,IH7BI8T,Tools,Toolbox Set,2025-08-06,2025-08-08 13:15:00,Picked up,2025-08-08 12:27:00,5.0,2025-08-13 13:15:00,On time,2025-08-13 13:15:00,0.0,7.0,7.0,0.0,0.0,,1.0,1.0,2.0,7.0,1,Medium,Regular,1,1,1,0,0,,Handwritten notes,25,0.0,0,
RNFU2HE,U95488,Resident,Frequent Borrower,45-54,South Park,HUB05,South Park Hub,Staffed,IRSNUN4,Tools,Ladder (6ft),2025-12-08,2025-12-09 15:15:00,Picked up,2025-12-09 15:36:00,7.0,2025-12-16 15:15:00,On time,2025-12-16 15:15:00,0.0,4.0,4.0,0.0,0.0,,1.0,1.0,6.0,6.0,1,Medium,Regular,1,1,1,0,0,,Electronic log,14,0.0,0,
RNZ7DSO,U82795,Resident,New User,25-34,East Market,HUB04,University Hub,Staffed+Volunteers,INKK1JX,Kitchen/Appliances,Stand Mixer,2025-12-08,2025-12-08 16:30:00,Picked up,2025-12-08 16:48:00,10.0,2025-12-18 16:30:00,On time,2025-12-18 16:30:00,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,2.0,6.0,1,Medium,Regular,0,1,0,0,0,,Electronic log,25,0.0,0,
